image,caption
unsloth/data/google/1f567.png,"Google Emoji: 1F567 (clock1230). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f550.png,"Apple Emoji: 1F550 (clock1). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f550.png,"Google Emoji: 1F550 (clock1). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f55c.png,"Apple Emoji: 1F55C (clock130). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f55c.png,"Google Emoji: 1F55C (clock130). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f551.png,"Apple Emoji: 1F551 (clock2). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f551.png,"Google Emoji: 1F551 (clock2). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f55d.png,"Apple Emoji: 1F55D (clock230). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f55d.png,"Google Emoji: 1F55D (clock230). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f552.png,"Apple Emoji: 1F552 (clock3). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f552.png,"Google Emoji: 1F552 (clock3). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f55e.png,"Apple Emoji: 1F55E (clock330). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f55e.png,"Google Emoji: 1F55E (clock330). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f553.png,"Apple Emoji: 1F553 (clock4). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f553.png,"Google Emoji: 1F553 (clock4). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f55f.png,"Apple Emoji: 1F55F (clock430). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f55f.png,"Google Emoji: 1F55F (clock430). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f554.png,"Apple Emoji: 1F554 (clock5). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f554.png,"Google Emoji: 1F554 (clock5). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f560.png,"Apple Emoji: 1F560 (clock530). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f560.png,"Google Emoji: 1F560 (clock530). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f555.png,"Apple Emoji: 1F555 (clock6). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f555.png,"Google Emoji: 1F555 (clock6). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f561.png,"Apple Emoji: 1F561 (clock630). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f561.png,"Google Emoji: 1F561 (clock630). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f556.png,"Apple Emoji: 1F556 (clock7). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f556.png,"Google Emoji: 1F556 (clock7). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f562.png,"Apple Emoji: 1F562 (clock730). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f562.png,"Google Emoji: 1F562 (clock730). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f557.png,"Apple Emoji: 1F557 (clock8). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f557.png,"Google Emoji: 1F557 (clock8). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f563.png,"Apple Emoji: 1F563 (clock830). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f563.png,"Google Emoji: 1F563 (clock830). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f558.png,"Apple Emoji: 1F558 (clock9). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f558.png,"Google Emoji: 1F558 (clock9). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f564.png,"Apple Emoji: 1F564 (clock930). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f564.png,"Google Emoji: 1F564 (clock930). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f559.png,"Apple Emoji: 1F559 (clock10). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f559.png,"Google Emoji: 1F559 (clock10). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f565.png,"Apple Emoji: 1F565 (clock1030). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f565.png,"Google Emoji: 1F565 (clock1030). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f55a.png,"Apple Emoji: 1F55A (clock11). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f55a.png,"Google Emoji: 1F55A (clock11). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f566.png,"Apple Emoji: 1F566 (clock1130). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f566.png,"Google Emoji: 1F566 (clock1130). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f311.png,"Apple Emoji: 1F311 (new_moon). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f311.png,"Google Emoji: 1F311 (new_moon). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f312.png,"Apple Emoji: 1F312 (waxing_crescent_moon). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f312.png,"Google Emoji: 1F312 (waxing_crescent_moon). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f313.png,"Apple Emoji: 1F313 (first_quarter_moon). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f313.png,"Google Emoji: 1F313 (first_quarter_moon). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f314.png,"Apple Emoji: 1F314 (moon). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f314.png,"Google Emoji: 1F314 (moon). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f315.png,"Apple Emoji: 1F315 (full_moon). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f315.png,"Google Emoji: 1F315 (full_moon). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f316.png,"Apple Emoji: 1F316 (waning_gibbous_moon). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f316.png,"Google Emoji: 1F316 (waning_gibbous_moon). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f317.png,"Apple Emoji: 1F317 (last_quarter_moon). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f317.png,"Google Emoji: 1F317 (last_quarter_moon). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f318.png,"Apple Emoji: 1F318 (waning_crescent_moon). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f318.png,"Google Emoji: 1F318 (waning_crescent_moon). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f319.png,"Apple Emoji: 1F319 (crescent_moon). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f319.png,"Google Emoji: 1F319 (crescent_moon). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f31a.png,"Apple Emoji: 1F31A (new_moon_with_face). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f31a.png,"Google Emoji: 1F31A (new_moon_with_face). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f31b.png,"Apple Emoji: 1F31B (first_quarter_moon_with_face). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f31b.png,"Google Emoji: 1F31B (first_quarter_moon_with_face). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f31c.png,"Apple Emoji: 1F31C (last_quarter_moon_with_face). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f31c.png,"Google Emoji: 1F31C (last_quarter_moon_with_face). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f321-fe0f.png,"Apple Emoji: 1F321-FE0F (thermometer). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f321-fe0f.png,"Google Emoji: 1F321-FE0F (thermometer). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/2600-fe0f.png,"Apple Emoji: 2600-FE0F (sunny). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/2600-fe0f.png,"Google Emoji: 2600-FE0F (sunny). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f31d.png,"Apple Emoji: 1F31D (full_moon_with_face). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f31d.png,"Google Emoji: 1F31D (full_moon_with_face). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f31e.png,"Apple Emoji: 1F31E (sun_with_face). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f31e.png,"Google Emoji: 1F31E (sun_with_face). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1fa90.png,"Apple Emoji: 1FA90 (ringed_planet). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1fa90.png,"Google Emoji: 1FA90 (ringed_planet). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/2b50.png,"Apple Emoji: 2B50 (star). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/2b50.png,"Google Emoji: 2B50 (star). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f31f.png,"Apple Emoji: 1F31F (star2). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f31f.png,"Google Emoji: 1F31F (star2). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f320.png,"Apple Emoji: 1F320 (stars). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f320.png,"Google Emoji: 1F320 (stars). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f30c.png,"Apple Emoji: 1F30C (milky_way). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f30c.png,"Google Emoji: 1F30C (milky_way). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/2601-fe0f.png,"Apple Emoji: 2601-FE0F (cloud). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/2601-fe0f.png,"Google Emoji: 2601-FE0F (cloud). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/26c5.png,"Apple Emoji: 26C5 (partly_sunny). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/26c5.png,"Google Emoji: 26C5 (partly_sunny). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/26c8-fe0f.png,"Apple Emoji: 26C8-FE0F (thunder_cloud_and_rain). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/26c8-fe0f.png,"Google Emoji: 26C8-FE0F (thunder_cloud_and_rain). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f324-fe0f.png,"Apple Emoji: 1F324-FE0F (mostly_sunny). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f324-fe0f.png,"Google Emoji: 1F324-FE0F (mostly_sunny). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f325-fe0f.png,"Apple Emoji: 1F325-FE0F (barely_sunny). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f325-fe0f.png,"Google Emoji: 1F325-FE0F (barely_sunny). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f326-fe0f.png,"Apple Emoji: 1F326-FE0F (partly_sunny_rain). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f326-fe0f.png,"Google Emoji: 1F326-FE0F (partly_sunny_rain). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f327-fe0f.png,"Apple Emoji: 1F327-FE0F (rain_cloud). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f327-fe0f.png,"Google Emoji: 1F327-FE0F (rain_cloud). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f328-fe0f.png,"Apple Emoji: 1F328-FE0F (snow_cloud). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f328-fe0f.png,"Google Emoji: 1F328-FE0F (snow_cloud). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f329-fe0f.png,"Apple Emoji: 1F329-FE0F (lightning). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f329-fe0f.png,"Google Emoji: 1F329-FE0F (lightning). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f32a-fe0f.png,"Apple Emoji: 1F32A-FE0F (tornado). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f32a-fe0f.png,"Google Emoji: 1F32A-FE0F (tornado). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f32b-fe0f.png,"Apple Emoji: 1F32B-FE0F (fog). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f32b-fe0f.png,"Google Emoji: 1F32B-FE0F (fog). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f32c-fe0f.png,"Apple Emoji: 1F32C-FE0F (wind_blowing_face). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f32c-fe0f.png,"Google Emoji: 1F32C-FE0F (wind_blowing_face). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f300.png,"Apple Emoji: 1F300 (cyclone). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f300.png,"Google Emoji: 1F300 (cyclone). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f308.png,"Apple Emoji: 1F308 (rainbow). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f308.png,"Google Emoji: 1F308 (rainbow). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f302.png,"Apple Emoji: 1F302 (closed_umbrella). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f302.png,"Google Emoji: 1F302 (closed_umbrella). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/2602-fe0f.png,"Apple Emoji: 2602-FE0F (umbrella). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/2602-fe0f.png,"Google Emoji: 2602-FE0F (umbrella). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/2614.png,"Apple Emoji: 2614 (umbrella_with_rain_drops). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/2614.png,"Google Emoji: 2614 (umbrella_with_rain_drops). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/26f1-fe0f.png,"Apple Emoji: 26F1-FE0F (umbrella_on_ground). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/26f1-fe0f.png,"Google Emoji: 26F1-FE0F (umbrella_on_ground). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/26a1.png,"Apple Emoji: 26A1 (zap). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/26a1.png,"Google Emoji: 26A1 (zap). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/2744-fe0f.png,"Apple Emoji: 2744-FE0F (snowflake). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/2744-fe0f.png,"Google Emoji: 2744-FE0F (snowflake). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/2603-fe0f.png,"Apple Emoji: 2603-FE0F (snowman). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/2603-fe0f.png,"Google Emoji: 2603-FE0F (snowman). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/26c4.png,"Apple Emoji: 26C4 (snowman_without_snow). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/26c4.png,"Google Emoji: 26C4 (snowman_without_snow). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/2604-fe0f.png,"Apple Emoji: 2604-FE0F (comet). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/2604-fe0f.png,"Google Emoji: 2604-FE0F (comet). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f525.png,"Apple Emoji: 1F525 (fire). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f525.png,"Google Emoji: 1F525 (fire). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f4a7.png,"Apple Emoji: 1F4A7 (droplet). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f4a7.png,"Google Emoji: 1F4A7 (droplet). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f30a.png,"Apple Emoji: 1F30A (ocean). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f30a.png,"Google Emoji: 1F30A (ocean). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f383.png,"Apple Emoji: 1F383 (jack_o_lantern). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f383.png,"Google Emoji: 1F383 (jack_o_lantern). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f384.png,"Apple Emoji: 1F384 (christmas_tree). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f384.png,"Google Emoji: 1F384 (christmas_tree). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f386.png,"Apple Emoji: 1F386 (fireworks). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f386.png,"Google Emoji: 1F386 (fireworks). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f387.png,"Apple Emoji: 1F387 (sparkler). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f387.png,"Google Emoji: 1F387 (sparkler). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f9e8.png,"Apple Emoji: 1F9E8 (firecracker). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f9e8.png,"Google Emoji: 1F9E8 (firecracker). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/2728.png,"Apple Emoji: 2728 (sparkles). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/2728.png,"Google Emoji: 2728 (sparkles). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f388.png,"Apple Emoji: 1F388 (balloon). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f388.png,"Google Emoji: 1F388 (balloon). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f389.png,"Apple Emoji: 1F389 (tada). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f389.png,"Google Emoji: 1F389 (tada). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f38a.png,"Apple Emoji: 1F38A (confetti_ball). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f38a.png,"Google Emoji: 1F38A (confetti_ball). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f38b.png,"Apple Emoji: 1F38B (tanabata_tree). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f38b.png,"Google Emoji: 1F38B (tanabata_tree). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f38d.png,"Apple Emoji: 1F38D (bamboo). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f38d.png,"Google Emoji: 1F38D (bamboo). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f38e.png,"Apple Emoji: 1F38E (dolls). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f38e.png,"Google Emoji: 1F38E (dolls). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f38f.png,"Apple Emoji: 1F38F (flags). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f38f.png,"Google Emoji: 1F38F (flags). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
